Labels,Targets,Corpus,None,African,Asian,Women,Caucasian,Jewish,Homosexual,Islam,Hispanic,Arab,Refugee,Economic,Other,Disability,Men,Indian,Christian,Hindu,Indigenous,Buddhism
normal,['Refugee'],user please help u and help our child the lraqi refugee waiting in turkey standwithiraqirefugees,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],this wa the worst thing you could have done to me and i hate you for it,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],“ gay right ” danielle rose russell,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],user user stop the illegal alien,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hatespeech,['None'],user user i hate you ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],tf lebron got mix match shoe on tryna be cute bruh focus on making the ayoffs     ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],some people will hate you talk about you then they see you and show respect,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],let cut the b and call it like it is htpps theamericanguard org number number number the democrat party black holocaust,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],user not low class they enjoy to get fucked by muslim,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Arab'],user that how arab are,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],user if you do not see the difference between illegal immigrant and baby you do not belong in government,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],what did more for islam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Asian', 'Jewish']",all you so called jewish people and asian you actually white supremes,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],rt those who hate you for being real usually love your mask,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],user ya because a broke nigga got spotted so he ’ back now,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],user ok buddy retard,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['Women'],user user why a woman could just a easily be turned off by the idea or taste of giving a guy oral,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user stream trench i fucking hate you omg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user the estimated u illegal alien population of number million the combined population of number state,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user user i hate you ’ z,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Arab'],move the arab in israel to pakistan now i think of it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
normal,['None'],lmfao this aka thing is so funny who tf do you all think you all are ndingayoyithatha eyam imali,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['Islam', 'Jewish']",user user well she ’ muslim so of course she hate the jew jew hatred is one of the defining feature of islam,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],user immigrant welcome criminal illegal alien should be deported and maybe we can save the number billion a year we waste on them,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],user you number gay my man,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],i forgot all about my steak in the damn sink     ion even want to cook the bitch now,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],user republican don ’ t hate gay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Caucasian'],white baby never impress me don ’ t try it,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],user pocahontas jump in bed with moslem terrorist interesting combo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],if you tuck your jean into your sock i hate you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],oomf just said i shouldn ’ t joke about being homophobic first of all it ’ not a joke fuck gay  ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],don ’ t play gay w me i ’ ll really fuck you,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],nobody will love you harder than a pisces girl you just got to deal with her being fucking retarded,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i never thought i d hear dr ben carson called a white supremacist i will not recover from this shock,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user i fucking hated you when we first met,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],user remember when her dad hung out with a ukrainian neo nazi or when he called his captor gook,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['None'],very nice quote whoever wrote that quote is a genius,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Women'],leadyourway safety at work and conducive working environment is a must for all woman,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Arab', 'Islam']",anybody have a plan to get kahn the con muslime as the fuck out of office yet fuckislam send that sandnigger back to the sandbox part and parcel yeah only after the slime a muslime african got enough number to where they stopped acting civil and revealed their true nature,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],you can not expect a minority immigrant refugee to understand the intricacy of american racist rhetoric,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,"['African', 'Islam']",the last true bastion of bipartisanship is criticizing the black muslim refugee congresswoman,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],zekes a whole as bitch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['None'],a bitch want friend    ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user girl yes lmfao people get on my nerve i know yo as ready to use that ghetto gif,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user damn eu should have stuck prestinni ’ cry as on the bench and let simp get retarded on main stage,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i did not say anything about the violence in chicago other than a lot of people are responsible for it lol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],dead serious question do illegal immigrant get access to abortion or planned parenthood,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user no piss off i hate you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,"['African', 'Refugee']",notice they only share these picture widely for a purpose rapefugee invasion of europe syrian bomb never show the victim of islamic terror or feral ghetto crawler the tide turn black sun rising it is spoken victorysignaling,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['Other'],miss kennedy six grade i hate you and i do have an attitude problem which i am adjusting how is the black gym teacher mr green,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['None'],user kid hate you same shit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],user user we are iraqi refugee we ask you to process our delayed file please standwithiraqirefugees,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['African'],my laptop freeze after freeze the ghetto ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['African'],you nigga do your friend so dirty but leave your enemy unscathed,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],hey lady did you know that um jungkook gay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],user and hire illegal alien to nanny so they can save money,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],if the shoe fit wear it and if it don ’ t whatever,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],user oh moronullah you can accommodate all the muslim on top of the rubble of you are house we want all our temple back period,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['None'],user oh boy you are a retard but can be chill you remind me of the kid we used to fuck in the locker room before gym,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Caucasian', 'Women']",user hm somehow i do not care about the opinion of someone whose only tweet about the tribute are about the white woman,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],responsibility of an immigrant ’ son ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],anyone want to join me in the gay sauna tibet  ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],user well during ramadan do muslim sit at home don t work and islam is based on democracy is biggest joke,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],this retarded cursive talking as bitch be ready to like some shit    ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],user what a bad goy i ’ m so glad i have you kike to tell me what to think,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user user yeah that is shocking how retarded the huffington post is,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],user it a traditional lutheran church serving estonian immigrant in southern california since number,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['None'],user i can not decide if you are retarded or a troll,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user reported for targeted harassment,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],user hope his gay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],there so much kike in this post i do not know where to start,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],it ’ funny how these same people complain about immigrant taking over school and job,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],justice is a bitch if you are a criminal lol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['African', 'Jewish']",go back to when the jew now number but a tiny alien bolshevik minority helped set up the naacp primarily run funded manned by jew all through the uncivil right era adding the negro number to their number increased their reach number fold they use negro a shocktroops,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],a muich a i love playing stupid shit if i get number retard locking dp i am going to throw that game a well,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,"['Christian', 'Islam', 'Jewish']",user christian and muslim historical enemy are jew so,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
offensive,['Homosexual'],anyways shit man the rainbow flag represents lesbian better than that pink knock off garbage fire one,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Asian'],not one feature on this girl face that ’ cute and she ’ coming for asian fine as,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],once i get a man it ’ over for my hoe lmao leave me alone i ’ m trynna spoil my husband,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],admit it grockly you are a fag that can not get your priority straight other than watching gay porn and fantasizing about milo cock,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],user user could it be possible to sound more like a faggot,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],my gay heart is shaking,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user and fuck whoever scream wrestling is fake so are the movie and series and they still cry,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user lawn enforcement are the new neon nazi plz rt,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],user how come you guy do takfir of muslim and search for fault in every number this number quality make me sad,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],seriously kellyanne and chris have the shiftiest chemistry she can ’ t behave like a lady and make the president look ghetto,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['None'],lmao say the person who insulted me stop doing thing when it done back you you bitch up and cower in a corner and try and be a victim pussy still no denial you are trailer trash and a product of incest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],user the shooter must be muslim,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Other'],unpopular opinion the nazi were probably the best cult ever,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['None'],retweet if you want to gain just follow everyone who retweets this and follow back whoever follows you ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],the democratic party now openly is anti semitic and hate jew jexodus,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],how many muslim you will kill we believe in real after life justicefornewzealandmuslims,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],bantu tagar prayfornewzealandmoslem we are moslem,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],i stand with the muslim community ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],it a heartbroken news my heart and prayer will be always with all the victim and all muslim family around the world,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],to all my muslim homies stay blessed today number real,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],user i hate you,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Islam'],anytime is see “ reform ” and “ islam ” in the same sentence i already know it gone be some bullsheet,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],make a retard nut call that shit a download,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],user be best my racist violence inciting as you are complicit in the killing of immigrant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
offensive,['None'],user shut up nazi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Men'],why are men actually retarded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
offensive,"['Asian', 'Women']",oh this yellow bitch shame,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],user user gavin newsom only care about criminal and illegal alien recallgavinnewsom,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,"['Caucasian', 'Jewish']",so even though i am thoroughly english but have a jewish mother i can not be white and jewish are you completely sausage,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Jewish'],user shut the fuck up kike enabler,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],ghetto white influenced by ghetto black can you give one example of when black culture ha influenced white positively rock n roll,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user user are you retarded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Homosexual'],noir is so good you gay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user might want to add that anning is a literal nazi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Arab'],and what if we told her that a bunch of misogynnist homophobic anti christian anti semite need to go live with the other arab that do not want them,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],user user ok that is just retarded,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
offensive,['None'],user ok let me know when you find a nazi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i think the nazi chose the wrong wedding to crash into,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],all these nazi b on my d yo i got to b in reality suck a d if you doubted me,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hatespeech,['Islam'],user asshole muslim kill hindu in kashmir this is the reason why you do not deserve sympathy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user you whip up hatred too calling normal every day people nazi you are just a bad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],user you ’ re retarded if you believe this,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,"['Islam', 'Women']",user that muslim congress woman ilhan omar,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],user send me fat girl and i will become even gayer vro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Arab'],user i don ’ t mean the arab to bring them together but you meant people we know a lot,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],for number year post wwii prohibited the recruitment of jew for fear of their disloyalty,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],nia vardalos in my big fat greek wedding made me gay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Women'],bitch what if i don ’ t want my birthday to end,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['None'],i ’ m still that same yung nia censored from the ghetto,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],like a dike bitch nigga can ’ t fuck wit me ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['African'],i have no problem with poetry spoken rhythmically set to music it low level ghetto scum culturally appropriating the long standing european tradition that annoys me,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,"['African', 'Women']",user user yeah alright retard black girl are the literal worst people on this earth,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],user your more retarded than me and that a accomplishment,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hatespeech,['Homosexual'],you should go kill yourself for being a lesbian ew don ’ t think of me,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Homosexual'],user he is not a news anchor he is a suck up to d trump maybe even secret gay lover,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Jewish'],conservative libertarianism is a farce libertarianism promotes gay marriage drug use race mixing all manner of filth and degeneracy you are a tool of the international jew i could just a easily say this is not number anymore that not an argument you idiot,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Refugee'],the msm terminology went from illegal alien to undocumented immigrant to just immigrant over the last couple of year i know many legal immigrant that i am glad are here deliberately confounding those people with law breaker is disgusting newspeak msm illegals propaganda,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],people calling undocumented immigrant labor unskilled are dumb af ya ever built a house shit ain ’ t easy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Islam'],sadly that not a joke the jihadi loon actively seek to destroy them and the useful idiot stooge of their opportunistic communist promoter will very likely fall in line there is no idea too absurd for those who have abandoned both reason and humor,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
normal,['Refugee'],user some rd world immigrant,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
normal,['None'],user user you had me at retarded,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['None'],i love picking up annoying retarded habit that i think are funny,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
offensive,['Other'],user ok buddy retard,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
normal,['Other'],user user i ’ m not on about your beef i wa talking about calyko being retarded but yours also need to stop,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
